13.265139, 52.871075
13.265250653161699, 52.87101553735937
13.265359515142775, 52.87095251200191
13.265468377123849, 52.87088948664444
13.265577239104925, 52.870826461286974
13.265686101085999, 52.87076343592951
13.265794963067075, 52.87070041057205
13.265903825048149, 52.87063738521458
13.266012687029225, 52.870574359857116
13.266121549010299, 52.87051133449965
13.266230410991374, 52.87044830914218
13.266339272972447, 52.87038528378473
13.266448134953523, 52.87032225842726
13.266556996934597, 52.87025923306979
13.266665858915673, 52.87019620771233
13.266774720896747, 52.87013318235486
13.266883582877822, 52.87007015699741
13.266992444858897, 52.87000713163994
13.267101306839972, 52.86994410628247
13.267210168821046, 52.86988108092501
13.267319030802122, 52.86981805556755
13.267427892783196, 52.86975503021008
13.267536754764272, 52.86969200485262
13.267645616745344, 52.869628979495154
13.26775447872642, 52.869565954137684
13.267863340707494, 52.86950292878023
