13.2656267,52.8712928
13.2657376672876,52.8712332613215
13.2658465292686,52.8711702359641
13.2659553912497,52.8711072106066
13.2660642532308,52.8710441852491
13.2661731152119,52.8709811598917
13.2662819771929,52.8709181345342
13.266390839174,52.8708551091767
13.2664997011551,52.8707920838193
13.2666085631362,52.8707290584618
13.2667174251172,52.8706660331043
13.2668262870983,52.8706030077469
13.2669351490794,52.8705399823894
13.2670440110605,52.8704769570319
13.2671528730415,52.8704139316745
13.2672617350226,52.870350906317
13.2673705970037,52.8702878809596
13.2674794589848,52.8702248556021
13.2675883209658,52.8701618302446
13.2676971829469,52.8700988048872
13.267806044928,52.8700357795297
13.2679149069091,52.8699727541722
13.2680237688901,52.8699097288148
13.2681326308712,52.8698467034573
13.2682414928523,52.8697836780998
13.2654837,52.8712717
13.2655944278388,52.8712103430097
13.2657032898199,52.8711473176523
13.2658121518009,52.8710842922948
13.265921013782,52.8710212669373
13.2660298757631,52.8709582415799
13.2661387377442,52.8708952162224
13.2662475997252,52.8708321908649
13.2663564617063,52.8707691655075
13.2664653236874,52.87070614015
13.2665741856685,52.8706431147925
13.2666830476495,52.8705800894351
13.2667919096306,52.8705170640776
13.2669007716117,52.8704540387201
13.2670096335928,52.8703910133627
13.2671184955738,52.8703279880052
13.2672273575549,52.8702649626477
13.267336219536,52.8702019372903
13.2674450815171,52.8701389119328
13.2675539434981,52.8700758865754
13.2676628054792,52.8700128612179
13.2677716674603,52.8699498358604
13.2678805294414,52.869886810503
13.2679893914224,52.8698237851455
13.2680982534035,52.869760759788
13.2682071153846,52.8696977344306
13.2654408,52.8712029
13.2655543207931,52.8711415880743
13.2656631827742,52.8710785627168
13.2657720447553,52.8710155373594
13.2658809067363,52.8709525120019
13.2659897687174,52.8708894866444
13.2660986306985,52.870826461287
13.2662074926796,52.8707634359295
13.2663163546606,52.8707004105721
13.2664252166417,52.8706373852146
13.2665340786228,52.8705743598571
13.2666429406039,52.8705113344997
13.2667518025849,52.8704483091422
13.266860664566,52.8703852837847
13.2669695265471,52.8703222584273
13.2670783885282,52.8702592330698
13.2671872505092,52.8701962077123
13.2672961124903,52.8701331823549
13.2674049744714,52.8700701569974
13.2675138364525,52.8700071316399
13.2676226984335,52.8699441062825
13.2677315604146,52.869881080925
13.2678404223957,52.8698180555675
13.2679492843768,52.8697550302101
13.2680581463578,52.8696920048526
13.2652999,52.8711883
13.2654110813443,52.8711301289184
13.2655199433254,52.8710671035609
13.2656288053065,52.8710040782035
13.2657376672876,52.870941052846
13.2658465292686,52.8708780274885
13.2659553912497,52.8708150021311
13.2660642532308,52.8707519767736
13.2661731152119,52.8706889514162
13.2662819771929,52.8706259260587
13.266390839174,52.8705629007012
13.2664997011551,52.8704998753438
13.2666085631362,52.8704368499863
13.2667174251172,52.8703738246288
13.2668262870983,52.8703107992714
13.2669351490794,52.8702477739139
13.2670440110605,52.8701847485564
13.2671528730415,52.870121723199
13.2672617350226,52.8700586978415
13.2673705970037,52.869995672484
